Day,Product vendor,Product title,Product type,Product variant ID,Product variant title,Hour,Hour of day,Product ID,Product tag,Product variant SKU,Order ID,Sales channel,POS location ID,Orders,Gross sales,Discounts,Returns,Net sales,Shipping charges,Duties,Additional fees,Taxes,Total sales,Quantity ordered
2025-01-12,aRt.V,aRt.V,Art,4.85339E+13,Watercolor cards mini,2025-01-12 13:00,13,7.54159E+12,,,5.72913E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,2
2025-01-12,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-12 13:00,13,9.20944E+12,local vendors,,5.7291E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-12,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-12 17:00,17,7.3044E+12,,,5.72927E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-12,Milklady,,,0,,2025-01-12 10:00,10,0,,,5.72899E+12,Point of Sale,67810984120,1,76,0,0,76,0,0,0,9.12,85.12,2
2025-01-12,Frosted Fox Bath co,Frosted Fox Bath co,Bath salt,5.06614E+13,ST Bath dust,2025-01-12 10:00,10,9.20818E+12,local vendors,,5.72899E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-12,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-12 13:00,13,7.30876E+12,,,5.72913E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-12,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-12 11:00,11,9.20944E+12,local vendors,,5.72904E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-12,Mosaic Motif,Mosaic Motif,,4.85478E+13,Earrings 33,2025-01-12 11:00,11,9.21237E+12,local vendors,,5.72903E+12,Point of Sale,67810984120,1,33,0,0,33,0,0,0,3.96,36.96,1
2025-01-12,Sunny Saverz,Sunny Saverz earrings,,4.8534E+13,Earrings $25,2025-01-12 12:00,12,9.20934E+12,,,5.72907E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-12,Better home,Better Home plants,,4.3184E+13,18,2025-01-12 13:00,13,7.50959E+12,local vendors,,5.72913E+12,Point of Sale,67810984120,1,18,0,0,18,0,0,0,2.16,20.16,1
2025-01-12,Nariyal,Nariyal,,4.87887E+13,Single regular,2025-01-12 12:00,12,9.26537E+12,local vendors,,5.72907E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-12,CHURI,,,0,,2025-01-12 13:00,13,0,,,5.72911E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-12,Better home,Better Home plants,,4.3184E+13,18,2025-01-12 15:00,15,7.50959E+12,local vendors,,5.7292E+12,Point of Sale,67810984120,1,18,0,0,18,0,0,0,2.16,20.16,1
2025-01-12,CHURI,Pokemon - Charmander (Orange),crochet keychain,4.37667E+13,Large,2025-01-12 12:00,12,7.70422E+12,crochet keychain,,5.72906E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-12,CHURI,Daisy Flower Crochet Bag,Crochet Tote Bag,4.19574E+13,Grey / V shape opening,2025-01-12 15:00,15,7.21257E+12,crochet bag,,5.72921E+12,Point of Sale,67810984120,1,62,-9.3,0,52.7,0,0,0,6.33,59.03,1
2025-01-12,CHURI,Crochet Flower,Crochet Flower,4.87522E+13,,2025-01-12 16:00,16,7.54156E+12,,,5.72926E+12,Point of Sale,67810984120,1,32,0,0,32,0,0,0,3.84,35.84,1
2025-01-12,NeonNyx,NeonNyx Nails,,4.86832E+13,Press On Nails $20 / M,2025-01-12 11:00,11,9.20954E+12,local vendors,,5.72904E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,1
2025-01-12,Clawed Candles,Clawed Candle Collection,Candle,4.31597E+13,Praying Frenchie / Pink,2025-01-12 15:00,15,7.31545E+12,local vendors,,5.72922E+12,Point of Sale,67810984120,1,18,-9,0,9,0,0,0,1.08,10.08,1
2025-01-12,CHURI,Gold Plated Jewelry,Jewelry,4.85355E+13,Ring $45,2025-01-12 15:00,15,7.27485E+12,,,5.7292E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-12,MILARA,MILARA,,5.06577E+13,Cream scrunchie,2025-01-12 17:00,17,9.87307E+12,local vendors,,5.72926E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-12,CHURI,Crochet Flower,Crochet Flower,4.87971E+13,,2025-01-12 16:00,16,7.54156E+12,,,5.72926E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-12,CHURI,,,0,,2025-01-12 15:00,15,0,,,5.72922E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-12,Avo Everlasting Essentials Inc.,Avo Everlasting Essentials Inc. Sprays,,4.85105E+13,Clean hand sanitizer / 2oz,2025-01-12 15:00,15,9.20212E+12,,,5.72918E+12,Point of Sale,67810984120,1,9.99,0,0,9.99,0,0,0,1.2,11.19,1
2025-01-12,CHURI,Silver Jewelry,Jewelry,4.23667E+13,Ring $45,2025-01-12 13:00,13,7.30038E+12,,,5.72911E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-12,Fern & Petal,Fern & Petal,,4.25891E+13,Cedarwood / 10ml,2025-01-12 13:00,13,7.36139E+12,local vendors,,5.72912E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-12,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-12 11:00,11,7.3044E+12,,,5.72905E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-12,CHURI,Pokemon - Charmander (Orange),crochet keychain,4.37667E+13,Large,2025-01-12 11:00,11,7.70422E+12,crochet keychain,,5.72904E+12,Point of Sale,67810984120,1,25,-7.5,0,17.5,0,0,0,2.11,19.61,1
2025-01-12,CHURI,Pot Crochet Flower,Mini Crochet Flower,4.25375E+13,Sunflower Small,2025-01-12 15:00,15,7.33735E+12,,,5.7292E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-12,Lettering lemon,Lettering lemon pop up cards,,4.84544E+13,Default Title,2025-01-12 17:00,17,9.1889E+12,,,5.72927E+12,Point of Sale,67810984120,1,6,0,0,6,0,0,0,0.72,6.72,1
2025-01-12,Mosaic Motif,Mosaic Motif,,4.85478E+13,Earrings 25,2025-01-12 13:00,13,9.21237E+12,local vendors,,5.72912E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-12,CHURI,Crochet Flower,Crochet Flower,4.87522E+13,,2025-01-12 16:00,16,7.54156E+12,,,5.72926E+12,Point of Sale,67810984120,1,18,-5.4,0,12.6,0,0,0,1.51,14.11,1
2025-01-12,Aromabee,Aromabee Pure Essential Oil,essential oil,5.07142E+13,Frankincense / 10ml,2025-01-12 11:00,11,7.31054E+12,local vendors,,5.72903E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-12,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-12 14:00,14,7.3044E+12,,,5.72916E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-12,CHURI,,,0,,2025-01-12 15:00,15,0,,,5.72921E+12,Point of Sale,67810984120,1,16,-2.4,0,13.6,0,0,0,1.63,15.23,1
2025-01-12,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.31962E+13,,2025-01-12 10:00,10,7.31545E+12,local vendors,,5.729E+12,Point of Sale,67810984120,1,8.99,0,0,8.99,0,0,0,1.08,10.07,1
2025-01-12,Yum Ice,Yum Ice - Freeze Dried Candy,Freeze- Dried Candy,4.24144E+13,27- Blue Sharks,2025-01-12 15:00,15,7.30681E+12,local vendors,,5.7292E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-12,Menom,Menom Mug,Mug,4.28449E+13,Body Mug (XL),2025-01-12 17:00,17,7.38116E+12,local vendors,,5.72926E+12,Point of Sale,67810984120,1,62,0,0,62,0,0,0,7.44,69.44,1
2025-01-12,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-12 12:00,12,9.20944E+12,local vendors,,5.72906E+12,Point of Sale,67810984120,1,25,-7.5,0,17.5,0,0,0,2.11,19.61,1
2025-01-12,aRt.V,aRt.V,Art,4.35193E+13,Bookmark $18,2025-01-12 15:00,15,7.54159E+12,,,5.72919E+12,Point of Sale,67810984120,1,18,0,0,18,0,0,0,2.16,20.16,1
2025-01-12,Opulence Botanicals,Opulence Botanicals,Body oil,4.84261E+13,,2025-01-12 15:00,15,7.38472E+12,local vendors,,5.72919E+12,Point of Sale,67810984120,1,14,0,0,14,0,0,0,1.68,15.68,1
2025-01-12,CHURI,,,0,,2025-01-12 15:00,15,0,,,5.72919E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-12,Egg Atelier Micro Crochet,Egg Atelier Micro Crochet,,4.85478E+13,Necklace,2025-01-12 13:00,13,9.21236E+12,local vendors,,5.72914E+12,Point of Sale,67810984120,1,48,0,0,48,0,0,0,5.76,53.76,1
2025-01-12,NeonNyx,NeonNyx Nails,,4.88195E+13,Press on Nails $40 / M,2025-01-12 17:00,17,9.20954E+12,local vendors,,5.72927E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,4.8,44.8,1
2025-01-12,Nariyal,Nariyal,,4.87887E+13,Coconut wood fork,2025-01-12 12:00,12,9.26537E+12,local vendors,,5.72907E+12,Point of Sale,67810984120,1,5,0,0,5,0,0,0,0.6,5.6,1
2025-01-12,Clawed Candles,,,0,,2025-01-12 16:00,16,0,,,5.72925E+12,Point of Sale,67810984120,1,15,-7.5,0,7.5,0,0,0,0.91,8.41,1
2025-01-12,CHURI,Crochet keychains,Keychain,4.85343E+13,$16,2025-01-12 15:00,15,9.20944E+12,local vendors,,5.72921E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-12,CHURI,Daisy Flower Crochet Bag,Crochet Tote Bag,4.19574E+13,Grey / V shape opening,2025-01-12 15:00,15,7.21257E+12,Daisy Crochet Bag,,5.72921E+12,Point of Sale,67810984120,1,62,-9.3,0,52.7,0,0,0,6.33,59.03,1
2025-01-12,Sunny Saverz,Sunny Saverz earrings,,4.8534E+13,Earrings $25,2025-01-12 12:00,12,9.20934E+12,,,5.72909E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-12,CHURI,Daisy Flower Crochet Bag,Crochet Tote Bag,4.19368E+13,Dark Green / V shape opening,2025-01-12 15:00,15,7.21257E+12,Daisy Crochet Bag,,5.72922E+12,Point of Sale,67810984120,1,62,0,0,62,0,0,0,7.44,69.44,1
2025-01-12,Frosted Fox Bath co,Frosted Fox Bath co,Bath salt,4.85318E+13,Sugar scrubs,2025-01-12 10:00,10,9.20818E+12,local vendors,,5.72899E+12,Point of Sale,67810984120,1,24,0,0,24,0,0,0,2.88,26.88,1
2025-01-12,CHURI,Crochet Flower,Crochet Flower,4.87522E+13,,2025-01-12 13:00,13,7.54156E+12,,,5.72911E+12,Point of Sale,67810984120,1,32,0,0,32,0,0,0,3.84,35.84,1
2025-01-12,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Necklace $40,2025-01-12 15:00,15,7.27485E+12,,,5.72918E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,4.8,44.8,1
2025-01-12,aRt.V,aRt.V,Art,5.06642E+13,,2025-01-12 13:00,13,7.54159E+12,,,5.72913E+12,Point of Sale,67810984120,1,14,0,0,14,0,0,0,1.68,15.68,1
2025-01-12,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-12 14:00,14,7.30876E+12,,,5.72916E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-12,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,Barrettes,2025-01-12 14:00,14,7.31545E+12,local vendors,,5.72916E+12,Point of Sale,67810984120,1,29.97,0,0,29.97,0,0,0,3.6,33.57,3
2025-01-12,CHURI,Crochet keychains,Keychain,4.85343E+13,$16,2025-01-12 12:00,12,9.20944E+12,local vendors,,5.72909E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-12,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-12 16:00,16,9.20944E+12,local vendors,,5.72924E+12,Point of Sale,67810984120,1,50,-7.5,0,42.5,0,0,0,5.11,47.61,2
2025-01-12,Aromabee,Aromabee Pure Essential Oil,essential oil,4.24366E+13,Eucalytus / 10ml,2025-01-12 17:00,17,7.31054E+12,local vendors,,5.72928E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-12,CHURI,Daisy Flower Crochet Bag,Crochet Tote Bag,4.19368E+13,Dark Green / V shape opening,2025-01-12 15:00,15,7.21257E+12,crochet bag,,5.72922E+12,Point of Sale,67810984120,1,62,0,0,62,0,0,0,7.44,69.44,1
2025-01-12,Frosted Fox Bath co,Frosted Fox Bath co,Bath salt,5.06614E+13,ST Bath dust,2025-01-12 15:00,15,9.20818E+12,local vendors,,5.7292E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-12,NeonNyx,NeonNyx Nails,,4.86832E+13,Press On Nails $20 / M,2025-01-12 11:00,11,9.20954E+12,local vendors,,5.72905E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,1
2025-01-12,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-12 13:00,13,7.30876E+12,,,5.72913E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-12,CHURI,Crochet Flower,Crochet Flower,4.87522E+13,,2025-01-12 13:00,13,7.54156E+12,,,5.72911E+12,Point of Sale,67810984120,1,18,-5.4,0,12.6,0,0,0,1.51,14.11,1
2025-01-12,CHURI,Crochet keychains,Keychain,4.85343E+13,$29,2025-01-12 13:00,13,9.20944E+12,local vendors,,5.72913E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-12,SISI Jewelry,SISI Jewelry,,4.85785E+13,Bracelet,2025-01-12 14:00,14,9.21236E+12,local vendors,,5.72917E+12,Point of Sale,67810984120,1,48,0,0,48,0,0,0,5.76,53.76,1
2025-01-12,Dynamic designs by Ambica,Dynamic designs by Ambica,,4.86239E+13,Keychains,2025-01-12 13:00,13,9.22005E+12,local vendors,,5.72914E+12,Point of Sale,67810984120,1,24,0,0,24,0,0,0,2.88,26.88,2
2025-01-12,CHURI,Crochet stuffed animal and flower,,4.26558E+13,Cat,2025-01-12 13:00,13,7.38287E+12,,,5.7291E+12,Point of Sale,67810984120,1,39,0,0,39,0,0,0,2.73,41.73,1
2025-01-12,CHURI,Pot Crochet Flower,Mini Crochet Flower,4.25375E+13,Sunflower Small,2025-01-12 13:00,13,7.33735E+12,,,5.72909E+12,Point of Sale,67810984120,1,15,-1.5,0,13.5,0,0,0,1.63,15.13,1
2025-01-12,Fern & Petal,Fern & Petal,,4.30705E+13,Spirit / 10ml,2025-01-12 14:00,14,7.36139E+12,local vendors,,5.72916E+12,Point of Sale,67810984120,1,18,0,0,18,0,0,0,2.16,20.16,1
2025-01-13,NeonNyx,NeonNyx Nails,,4.85344E+13,Press On Nails $25 / S,2025-01-13 15:00,15,9.20954E+12,local vendors,,5.73013E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-13,CHURI,Silver Jewelry,Jewelry,4.85354E+13,Ring $65,2025-01-13 16:00,16,7.30038E+12,,,5.73015E+12,Point of Sale,67810984120,1,65,-6.5,0,58.5,0,0,0,7.03,65.53,1
2025-01-13,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-13 14:00,14,7.30876E+12,,,5.73009E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-13,Better home,Better Home plants,,4.3184E+13,25,2025-01-13 16:00,16,7.50959E+12,local vendors,,5.73014E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-13,Knottywork designs,Knottywork designs,,4.83377E+13,2 pair,2025-01-13 13:00,13,9.15053E+12,,,5.73001E+12,Point of Sale,67810984120,1,18,0,0,18,0,0,0,2.16,20.16,1
2025-01-13,CHURI,Crochet keychains,Keychain,4.85343E+13,$16,2025-01-13 15:00,15,9.20944E+12,local vendors,,5.73013E+12,Point of Sale,67810984120,1,16,-4.8,0,11.2,0,0,0,1.34,12.54,1
2025-01-13,CHURI,Crochet Flower,Crochet Flower,4.87522E+13,,2025-01-13 17:00,17,7.54156E+12,,,5.73019E+12,Point of Sale,67810984120,1,36,-5.4,0,30.6,0,0,0,3.67,34.27,2
2025-01-13,CHURI,Silver Jewelry,Jewelry,4.23667E+13,Ring $45,2025-01-13 14:00,14,7.30038E+12,,,5.73009E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-13,Milklady,MilkLady Soap,soap,4.24144E+13,Mr Soap,2025-01-13 14:00,14,7.3068E+12,local vendors,,5.73009E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-13,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-13 14:00,14,7.3044E+12,,,5.73009E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-13,Milklady,MilkLady Soap,soap,4.24144E+13,Mr Soap,2025-01-13 14:00,14,7.3068E+12,artisan soap,,5.73009E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-13,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-13 14:00,14,7.30876E+12,,,5.73009E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-13,Milklady,MilkLady Soap,soap,4.24144E+13,,2025-01-13 14:00,14,7.3068E+12,artisan soap,,5.73009E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-13,CHURI,Sunflower Crochet Tote Bag,Crochet Tote Bag,4.2684E+13,,2025-01-13 13:00,13,7.21916E+12,,,5.73003E+12,Point of Sale,67810984120,1,95,0,0,95,0,0,0,11.4,106.4,1
2025-01-13,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-13 16:00,16,7.3044E+12,,,5.73014E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-13,Milklady,MilkLady Soap,soap,4.24144E+13,,2025-01-13 14:00,14,7.3068E+12,local vendors,,5.73009E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-13,CHURI,Pot Crochet Flower,Mini Crochet Flower,4.32725E+13,Flower medium $32,2025-01-13 14:00,14,7.33735E+12,,,5.73008E+12,Point of Sale,67810984120,1,32,0,0,32,0,0,0,3.84,35.84,1
2025-01-13,Clawed Candles,Clawed Candle Collection,Candle,4.31597E+13,,2025-01-13 13:00,13,7.31545E+12,local vendors,,5.73004E+12,Point of Sale,67810984120,1,25,-12.5,0,12.5,0,0,0,1.51,14.01,1
2025-01-13,CHURI,Crochet keychains,Keychain,4.85343E+13,$29,2025-01-13 15:00,15,9.20944E+12,local vendors,,5.73013E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-13,Milklady,MilkLady Soap,soap,4.24144E+13,,2025-01-13 14:00,14,7.3068E+12,soap,,5.73009E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-13,NeonNyx,NeonNyx Nails,,4.87672E+13,Press on Nails  $35 / M,2025-01-13 12:00,12,9.20954E+12,local vendors,,5.72997E+12,Point of Sale,67810984120,1,35,0,0,35,0,0,0,4.2,39.2,1
2025-01-13,Dynamic designs by Ambica,Dynamic designs by Ambica,,4.86239E+13,Keychains,2025-01-13 16:00,16,9.22005E+12,local vendors,,5.73017E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-13,Milklady,MilkLady Soap,soap,4.24144E+13,Mr Soap,2025-01-13 14:00,14,7.3068E+12,soap,,5.73009E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-13,CHURI,Crochet Flower,Crochet Flower,4.87522E+13,,2025-01-13 17:00,17,7.54156E+12,,,5.73019E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-13,CHURI,Valentine’s Water-colour Bookmark Workshop,Workshop,5.07204E+13,Friday January 17th / 4- 5pm (Floral Cat),2025-01-13 7:00,7,9.8868E+12,workshop,Marketfees-1,5.72978E+12,Online Store,0,1,50,0,0,50,0,0,0,2.5,52.5,2
2025-01-13,CHURI,Crochet Flower,Crochet Flower,4.87522E+13,,2025-01-13 14:00,14,7.54156E+12,,,5.73009E+12,Point of Sale,67810984120,1,32,0,0,32,0,0,0,3.84,35.84,1
2025-01-13,NeonNyx,NeonNyx Nails,,4.88195E+13,Press on Nails $40 / S,2025-01-13 13:00,13,9.20954E+12,local vendors,,5.73003E+12,Point of Sale,67810984120,1,40,-4,0,36,0,0,0,4.32,40.32,1
2025-01-13,aRt.V,aRt.V,Art,4.86135E+13,Wooden bookmarks,2025-01-13 17:00,17,7.54159E+12,,,5.73018E+12,Point of Sale,67810984120,1,54,-5.4,0,48.6,0,0,0,5.83,54.43,3
2025-01-13,Frosted Fox Bath co,Frosted Fox Bath co,Bath salt,5.06614E+13,ST Bath dust,2025-01-13 14:00,14,9.20818E+12,local vendors,,5.73009E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-14,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-14 14:00,14,7.30876E+12,,,5.73098E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-14,CHURI,Stickers,,4.23667E+13,Cat,2025-01-14 16:00,16,7.30038E+12,,,5.73103E+12,Point of Sale,67810984120,1,2,0,0,2,0,0,0,0.24,2.24,1
2025-01-14,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-14 16:00,16,7.3044E+12,,,5.73105E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-14,CHURI,Pot Crochet Flower,Mini Crochet Flower,4.25375E+13,Sunflower Small,2025-01-14 16:00,16,7.33735E+12,,,5.73105E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-14,The Lotus Workshop,Lotus workshop,,5.06899E+13,Bag $28,2025-01-14 12:00,12,9.87992E+12,local vendors,,5.73088E+12,Point of Sale,67810984120,1,28,0,0,28,0,0,0,3.36,31.36,1
2025-01-14,Ggumm Studio,Ggumm Studio Collection,,4.87692E+13,Frog flat,2025-01-14 14:00,14,7.31059E+12,local vendors,,5.73098E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-14,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-14 16:00,16,7.30876E+12,,,5.73103E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-14,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-14 12:00,12,9.20944E+12,local vendors,,5.7309E+12,Point of Sale,67810984120,1,75,0,0,75,0,0,0,9,84,3
2025-01-14,Craft Maison,CM Pop Up Card,Pop up Card,4.24803E+13,Large,2025-01-14 16:00,16,7.3044E+12,,,5.73105E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-14,MC Crystal Creations,MC Crystal Creations Candles,,4.24363E+13,444 / 2 oz,2025-01-14 14:00,14,7.31051E+12,local vendors,,5.73098E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-14,CHURI,Lavender Haze- Linen Canvas Tote Bag,,4.20004E+13,Beige,2025-01-14 15:00,15,7.23624E+12,,,5.73101E+12,Point of Sale,67810984120,1,56,0,0,56,0,0,0,6.72,62.72,1
2025-01-14,Clawed Candles,Clawed Candle Collection,Candle,4.31597E+13,Meditating Pug / Purple,2025-01-14 16:00,16,7.31545E+12,local vendors,,5.73103E+12,Point of Sale,67810984120,1,20,-10,0,10,0,0,0,1.2,11.2,1
2025-01-14,NeonNyx,NeonNyx Nails,,4.86832E+13,Press On Nails $20 / S,2025-01-14 11:00,11,9.20954E+12,local vendors,,5.73085E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,1
2025-01-14,Better home,Better Home plants,,4.3184E+13,25,2025-01-14 14:00,14,7.50959E+12,local vendors,,5.73099E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-14,Craft Maison,Ceramic Coaster,Ceramic Coaster,4.20149E+13,Default Title,2025-01-14 13:00,13,7.24243E+12,,,5.73095E+12,Point of Sale,67810984120,1,24.88,0,0,24.88,0,0,0,2.98,27.86,1
2025-01-14,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-14 14:00,14,7.30876E+12,,,5.73099E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-14,CHURI,Stickers,,4.23667E+13,Cat,2025-01-14 16:00,16,7.30038E+12,,,5.73105E+12,Point of Sale,67810984120,1,6,0,0,6,0,0,0,0.72,6.72,3
2025-01-15,Moody candles co,Moody Candles,,5.06752E+13,$35,2025-01-15 14:00,14,9.17862E+12,,,5.73188E+12,Point of Sale,67810984120,1,35,0,0,35,0,0,0,4.2,39.2,1
2025-01-15,NeonNyx,,,0,,2025-01-15 16:00,16,0,,,5.73199E+12,Point of Sale,67810984120,1,50,0,0,50,0,0,0,6,56,1
2025-01-15,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-15 16:00,16,7.3044E+12,,,5.73199E+12,Point of Sale,67810984120,1,13,-5.2,0,7.8,0,0,0,0.94,8.74,1
2025-01-15,CHURI,Sunflower Crochet Tote Bag,Crochet Tote Bag,4.2684E+13,,2025-01-15 15:00,15,7.21916E+12,,,5.73194E+12,Point of Sale,67810984120,1,95,0,0,95,0,0,0,11.4,106.4,1
2025-01-15,Ggumm Studio,Ggumm studio fuzzy keychain,,4.32138E+13,Bag with cat,2025-01-15 15:00,15,7.52193E+12,,,5.73192E+12,Point of Sale,67810984120,1,3,0,0,3,0,0,0,0.36,3.36,1
2025-01-15,CHURI,Ambers coasters,,4.8755E+13,Default Title,2025-01-15 15:00,15,9.25862E+12,,,5.73193E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,2
2025-01-15,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-15 11:00,11,7.3044E+12,,,5.73175E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-15,CHURI,Silver Jewelry,Jewelry,4.23667E+13,Ring $45,2025-01-15 17:00,17,7.30038E+12,,,5.732E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
